DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WSF1,WSF2,WSF5,WSFG,WSFM
1991-05,12.3,78,75,8,3,0,0,0,0,0,18,2,44,0,0,0.38,91,4777,129,0.93,,0,63.2,73.3,53.2,20374,320,,,315,,29.1,,,43.6,
1991-06,12.1,263,186,10,8,0,0,0,0,0,24,7,50,0,0,0.71,97,4815,37,2.89,,0,70,79.2,60.7,19358,330,,,315,,33.1,,,46.1,
1991-07,11,561,298,6,4,0,0,0,0,0,30,9,58,0,0,0.86,99,2,2,1.95,,0,74.6,82.6,66.5,19435,250,,,270,,23.9,,,34.4,
1991-08,12.3,840,279,9,6,0,0,0,0,0,26,8,57,0,0,2.21,93,10,8,5.27,,0,73.7,81.9,65.6,17940,80,,,315,,47,,,64.4,
1991-09,11.2,916,76,9,7,0,0,0,0,0,18,1,39,0,0,2.42,90,125,116,6.32,,0,63.7,71.6,55.7,14917,230,,,225,,30,,,42.5,
1991-10,12.5,929,13,9,8,0,0,0,0,0,8,0,34,0,0,1.54,80,407,282,4.27,,0,56.4,64.2,48.5,13028,40,,,45,,36.9,,,55.3,
1991-11,11.9,929,0,10,7,0,0,0,5,0,1,0,28,0,0,1.1,73,1002,594,4.06,,0,45.2,51.2,39.2,7134,320,,,315,,29.1,,,46.1,
1991-12,13.9,929,0,12,6,5,3,0,20,5,0,0,10,3,2.8,0.77,64,1904,902,2.59,,5.8,35.9,43.4,28.4,10983,300,,,270,,32,,,65.5,
1992-01,13.4,0,0,8,4,0,0,0,25,13,0,0,7,0,0.3,1.3,58,2958,1055,3.11,,0.4,31,38.2,23.8,10951,180,,,180,,40,,,58.6,
1992-02,13.6,0,0,13,6,3,2,0,20,6,0,0,7,2,1.7,0.57,55,3904,946,2.28,,4,32.4,40,24.8,9903,290,,,360,,31.1,,,48.3,
1992-03,13.2,0,0,13,8,7,3,0,20,4,0,0,9,6,5.4,0.94,61,4823,918,3.59,,10.8,35.4,42.6,28.1,11912,120,,,135,,36,,,51.7,
1992-04,13,0,0,9,6,0,1,0,2,0,2,0,31,0,1,0.76,76,5383,560,2.34,,1,46.3,54.1,38.6,14748,80,,,315,,28,,,41.4,
1992-05,11.2,29,29,10,4,0,0,0,0,0,10,1,37,0,0,0.76,92,5706,323,1.41,,0,55.5,63.4,47.6,17361,90,,,90,,33.1,,,41.4,
1992-06,11.6,150,121,10,7,0,0,0,0,0,24,0,48,0,0,1.94,87,5745,39,4.61,,0,67.7,76.7,58.7,18762,230,,,225,,30,,,52.8,
1992-07,10.7,311,161,12,8,0,0,0,0,0,25,0,54,0,0,0.47,89,24,24,2.67,,0,69.4,77.4,61.4,16256,320,,,270,,23.9,,,36.7,
1992-08,11.2,492,181,10,7,0,0,0,0,0,26,1,57,0,0,1.14,91,39,15,4.26,,0,70.3,78,62.7,16456,280,,,225,,25.1,,,39.1,
1992-09,11,571,79,8,7,0,0,0,0,0,18,0,39,0,0,1.22,85,152,113,3.46,,0,63.9,71.7,56,13902,340,,,360,,28,,,36.7,
1992-10,11.2,576,4,13,5,0,0,0,0,0,6,0,35,0,0,0.55,78,547,395,1.63,,0,52.4,60.2,44.7,11889,300,,,315,,29.1,,,41.4,
1992-11,11,576,0,14,9,0,0,0,9,0,0,0,25,0,0.6,3.31,64,1212,665,6.14,,0.6,42.8,49,36.7,7245,200,,,180,,34.9,,,52.8,
1992-12,13.4,576,0,12,8,2,1,0,20,3,0,0,13,2,9.2,4.21,56,2148,936,8.26,,9.8,34.8,41.3,28.3,6442,50,,,45,,51,,,78.3,
1993-01,11.2,0,0,13,6,11,4,0,23,7,0,0,10,6,6.4,0.68,62,3158,1010,2.17,,12.9,32.4,39.4,25.4,8349,300,,,315,,31.1,,,50.6,
1993-02,14.3,0,0,12,5,14,5,0,28,11,0,0,2,6,5.9,1.4,51,4219,1061,4.95,,19.6,27.1,35.1,19,11070,60,,,45,,31.1,,,44.7,
1993-03,13.6,0,0,16,11,26,7,0,18,4,0,0,12,9,12.3,1.83,60,5106,887,7.67,,39,36.4,43.2,29.6,12159,60,,,45,,53.9,,,80.5,
1993-04,12.8,0,0,12,7,0,1,0,0,0,6,0,33,0,2.1,1.33,73,5606,501,4.87,,2.2,48.3,55.3,41.4,10566,200,,,315,,30,,,51.7,
1993-05,11.2,27,27,9,3,0,0,0,0,0,18,1,45,0,0,0.27,91,5779,173,1.04,,0,60.3,68.6,52,16635,330,,,315,,31.1,,,46.1,
1993-06,12.1,193,165,12,5,0,0,0,0,0,27,4,48,0,0,0.56,93,5812,32,1.75,,0,69.4,79.8,59.1,19665,270,,,270,,30,,,46.1,
1993-07,11.2,497,304,7,4,0,0,0,0,0,29,8,56,0,0,0.62,99,4,4,1.75,,0,74.7,83.6,65.8,21939,350,,,360,,34.9,,,48.3,
1993-08,10.1,764,267,5,4,0,0,0,0,0,31,5,57,0,0,0.65,96,5,1,1.32,,0,73.6,81.3,65.8,19413,310,,,315,,25.1,,,39.1,
1993-09,11,850,86,13,8,0,0,0,0,0,20,2,43,0,0,1.26,93,97,92,4.65,,0,64.8,72.2,57.4,12659,220,,,225,,23,,,31.1,
1993-10,11.9,850,0,11,8,0,0,0,0,0,6,0,34,0,0,0.98,77,491,394,3.61,,0,52.3,60.1,44.5,11958,220,,,225,,32,,,47.2,
1993-11,12.3,851,2,10,6,0,0,0,6,1,2,0,18,0,0,0.88,78,1075,583,2.86,,0,45.6,54,37.2,10322,160,,,180,,33.1,,,50.6,
1993-12,13.4,851,0,14,7,2,2,0,19,6,0,0,7,8,8,2.76,56,2029,954,6.61,,11.6,34.2,40.8,27.6,7260,190,,,270,,34.9,,,50.6,
1994-01,13.6,0,0,15,7,31,10,2,31,16,0,0,-4,19,7.9,1.19,54,3356,1326,5.22,,33.7,22.2,31,13.4,8209,20,,,360,,44.1,,,65.5,
1994-02,13.9,0,0,10,7,26,6,0,25,16,0,0,3,18,12.4,0.67,62,4422,1066,2.96,,36.2,26.9,34.1,19.7,10153,90,,,315,,31.1,,,39.1,
1994-03,13.9,0,0,16,13,13,6,0,18,1,0,0,18,8,6.7,2.05,67,5255,833,7.48,,14.8,38.1,44.9,31.4,11206,330,,,315,,34.9,,,47.2,
1994-04,12.8,1,1,11,6,0,0,0,0,0,4,0,34,0,0,0.72,88,5664,409,2.25,,0,51.4,60.5,42.3,14703,290,,,270,,32,,,48.3,
1994-05,11.4,29,27,14,11,0,0,0,0,0,13,0,43,0,0,1.39,86,5897,233,5.36,,0,58.4,67.4,49.3,16350,30,,,45,,28,,,42.5,
1994-06,10.7,243,214,8,3,0,0,0,0,0,29,3,50,0,0,0.31,95,5905,8,0.87,,0,71.9,81.8,61.9,18615,310,,,315,,29.1,,,38,
1994-07,9.8,630,387,7,5,0,0,0,0,0,30,15,61,0,0,0.82,97,1,1,1.8,,0,77.4,86.1,68.8,17318,260,,,270,,46.1,,,59.7,
1994-08,11,863,234,11,6,0,0,0,0,0,28,4,56,0,0,2.37,92,5,4,7.04,,0,72.4,81,63.8,15018,240,,,270,,25.9,,,42.5,
1994-09,12.5,905,42,12,7,0,0,0,0,0,16,0,50,0,0,2.64,87,71,66,4.59,,0,64.2,71.4,57,11929,70,,,315,,30,,,43.6,
1994-10,11.2,906,1,8,2,0,0,0,0,0,6,0,39,0,0,0.18,77,368,296,0.41,,0,55.5,63.8,47.1,13361,340,,,270,,23.9,,,34.4,
1994-11,13.4,910,3,9,6,0,0,0,5,0,2,0,22,0,0.1,1.33,79,853,485,4.31,,0.1,48.9,57.3,40.6,10430,250,,,270,,40.9,,,63.3,
1994-12,13.4,910,0,14,8,0,0,0,17,2,0,0,13,0,0.5,1.42,65,1674,821,5.38,,1.5,38.5,45.6,31.4,9110,40,,,45,,48.1,,,65.5,
1995-01,13.4,0,0,17,8,2,2,0,19,6,0,0,12,3,2.2,1.2,66,2618,943,4.34,,4.4,34.6,41,28.1,7991,50,,,180,,29.1,,,44.7,
1995-02,14.8,0,0,11,6,8,2,0,25,10,0,0,1,4,6.5,0.84,55,3642,1024,2.57,,8.5,28.4,36.1,20.7,11384,80,,,90,,42.9,,,56.4,
1995-03,12.3,0,0,13,4,3,0,0,13,2,0,0,19,1,0.3,0.82,67,4454,812,2.21,,0.4,38.8,45.1,32.4,8338,330,,,180,,33.1,,,58.6,
1995-04,13.2,0,0,9,3,0,0,0,7,1,0,0,20,0,0,0.55,68,5023,569,1.41,,0,46,53.7,38.3,13053,280,,,315,,42.9,,,54.1,
1995-05,12.8,22,22,9,7,0,0,0,0,0,8,0,38,0,0,0.48,89,5287,264,1.81,,0,57.2,65.3,49.1,13099,340,,,315,,30,,,44.7,
1995-06,11.9,164,142,10,5,0,0,0,0,0,21,4,53,0,0,0.53,95,5321,34,1.55,,0,68.6,77,60.2,16941,260,,,270,,21.9,,,31.1,
1995-07,12.1,502,338,11,6,0,0,0,0,0,29,9,59,0,0,0.88,100,1,1,2.07,,0,75.8,84.6,67.1,16844,230,,,315,,23,,,39.1,
1995-08,12.8,746,244,4,2,0,0,0,0,0,30,4,55,0,0,0.63,96,4,3,0.82,,0,72.8,81.5,64.1,18872,330,,,315,,28,,,38,
1995-09,12.3,807,61,7,4,0,0,0,0,0,16,0,46,0,0,2.77,89,122,118,3.61,,0,63.1,71.1,55.1,13701,310,,,315,,30,,,47.2,
1995-10,13,822,15,8,7,0,0,0,0,0,12,0,38,0,0,1.79,83,343,221,6.42,,0,58.3,66.4,50.3,12559,220,,,225,,40,,,51.7,
1995-11,13.4,822,0,15,7,2,1,0,9,0,0,0,23,3,3.9,1.34,65,1037,694,5.13,,4.1,41.9,48.4,35.3,6093,160,,,180,,40,,,63.3,
1995-12,14.3,822,0,13,8,18,6,0,28,7,0,0,17,13,7.7,0.77,50,2070,1033,3.2,,24.1,31.7,37.7,25.6,8627,290,,,315,,31.1,,,42.5,
1996-01,14.8,0,0,17,9,21,7,0,24,9,0,0,3,31,13.2,1.82,60,3151,1082,7.44,,39.8,30.1,37.5,22.7,8452,170,,,180,,46.1,,,66.7,
1996-02,13.4,0,0,11,10,13,4,0,18,10,0,0,4,8,4.9,0.74,58,4140,989,3.17,,15.5,30.9,37.5,24.3,8955,280,,,270,,33.1,,,52.8,
1996-03,13,0,0,9,7,14,4,0,19,3,0,0,13,14,6.5,0.55,62,5023,883,2.35,,16.8,36.5,44.1,28.9,13108,60,,,270,,29.1,,,46.1,
1996-04,13.9,2,2,14,9,,2,0,1,0,3,0,32,,5.4,1.57,80,5537,514,4.37,,7.3,47.9,55.5,40.4,,,190,200,,,,36,43,,
1996-05,10.3,32,29,15,8,,0,0,0,0,8,2,39,,0,0.64,91,5804,266,2.73,,0,57.3,65.8,48.9,,,240,250,,,,42.9,49,,
1996-06,9.4,147,115,14,4,,0,0,0,0,25,0,51,,0,0.28,87,5826,22,1.03,,0,68.1,75.9,60.3,,,330,310,,,,25.9,33,,
1996-07,10.3,360,214,10,6,,0,0,0,0,29,0,59,,0,3.36,89,2,2,5.23,,0,71.8,79.4,64.3,,,270,270,,,,30,38,,
1996-08,8.7,549,189,7,5,,0,0,0,0,28,1,59,,0,0.38,90,8,6,1.54,,0,70.9,77.8,64,,,230,230,,,,21.9,25,,
1996-09,10.5,608,58,15,9,,0,0,0,0,15,0,47,,0,1.83,85,94,85,6.1,,0,64.1,70.2,58,,,20,10,,,,36.9,46,,
1996-10,11.2,608,0,11,6,,0,0,0,0,4,0,36,,0,6.11,73,458,365,10.67,,0,53.2,60.6,45.8,,,40,40,,,,47,59,,
1996-11,10.3,609,1,7,3,2,1,0,12,3,1,0,20,1,1.4,1.75,73,1201,742,2.19,,1.8,40.3,46.7,33.8,,,200,200,,,,38.9,47,,
1996-12,11.9,609,0,16,10,,2,0,14,1,0,0,5,,3.4,1.09,61,2000,799,5.71,,5,39.2,45.4,33,,,60,200,,,,38,47,,
1997-01,13.4,0,0,13,5,,2,1,26,10,0,0,0,,4.6,0.71,55,3109,1109,2.34,,9.7,29.2,36.8,21.7,,,270,260,,,,36.9,51,,
1997-02,12.5,0,0,9,3,,1,0,18,2,0,0,15,,3.1,0.64,66,3921,812,1.29,,4.8,36,43.1,29,,,280,280,,,,36.9,46,,
1997-03,13.4,0,0,15,10,,2,0,19,3,0,0,17,,4.1,1.41,63,4798,877,4.68,,8.2,36.7,43.7,29.7,,,30,280,,,,46.1,55,,
1997-04,12.3,0,0,7,7,,1,0,5,0,2,0,26,,22.4,0.87,75,5358,560,3.46,,22.4,46.3,53.7,38.9,,,20,10,,,,40,51,,
1997-05,12.5,0,0,14,6,,0,0,0,0,9,0,43,,0,0.92,76,5634,276,2.64,,0,56.1,64.2,48,,,210,210,,,,36,41,,
1997-06,10.3,184,184,6,3,,0,0,0,0,22,7,47,,0,0.71,94,5723,89,1.41,,0,68.2,76.7,59.6,,,260,250,,,,28,34,,
1997-07,10.5,457,273,10,3,,0,0,0,0,29,6,56,,0,0.14,95,6,6,0.63,,0,73.6,82.5,64.8,,,230,320,,,,34,40,,
1997-08,9.6,650,193,15,7,,0,0,0,0,28,6,58,,0,0.85,94,8,3,3.02,,0,71.1,78.8,63.5,,,90,100,,,,30,37,,
1997-09,10.5,714,64,9,4,,0,0,0,0,15,0,44,,0,0.4,84,96,87,1.02,,0,64.2,71.9,56.5,,,240,250,,,,31.1,45,,
1997-10,9.6,725,11,6,4,,0,0,1,0,4,0,32,,0,0.68,84,486,390,1.78,,0,52.8,60.5,45.1,,,110,110,,,,33.1,38,,
1997-11,12.5,725,0,14,7,,1,0,16,0,0,0,22,,2.8,1.48,66,1187,701,5.87,,3.9,41.6,47.4,35.9,,,110,110,,,,48.1,57,,
1997-12,11.4,725,0,9,5,,1,0,23,0,0,0,13,,6.8,0.74,53,2112,925,2.29,,7.8,35.2,41.8,28.6,,,200,290,,,,36,47,,
1998-01,12.1,0,0,13,8,,5,0,23,6,0,0,7,,2.6,1.53,60,3075,963,4.76,,10,33.9,39.7,28.1,,,40,40,,,,31.1,39,,
1998-02,12.5,0,0,10,6,,0,0,14,3,0,0,7,,0.3,2.28,53,3909,834,5.54,,0.3,35.2,40.9,29.5,,,30,40,,,,40,47,,
1998-03,12.5,15,15,10,6,,1,0,14,2,5,0,10,,3.5,2.14,89,4653,744,4.15,,3.6,41.5,48.7,34.2,,,180,200,,,,38,47,,
1998-04,10.7,17,2,11,9,,0,0,0,0,2,0,34,,0,1.14,78,5122,469,3.59,,0,49.4,56.7,42.1,,,20,20,,,,40,49,,
1998-05,11.6,68,51,12,10,,0,0,0,0,15,0,41,,0,1.5,89,5317,195,6.84,,0,60.3,68.8,51.9,,,40,40,,,,32,40,,
1998-06,9.8,126,58,17,11,,0,0,0,0,18,0,48,,0,5.69,88,5386,69,11.57,,0,64.6,72,57.3,,,270,310,,,,30,40,,
1998-07,9.6,415,290,8,5,,0,0,0,0,31,7,60,,0,0.73,93,0,0,2.47,,0,74.3,82.6,66.1,,,260,230,,,,28,33,,
1998-08,8.7,649,234,11,5,,0,0,0,0,30,1,57,,0,1.52,92,2,2,3.37,,0,72.5,80.2,64.7,,,230,220,,,,28,34,,
1998-09,10.5,727,78,8,4,,0,0,0,0,24,0,46,,0,1.88,88,41,39,3.04,,0,66.3,74.4,58.1,,,230,230,,,,47,63,,
1998-10,12.3,727,0,7,6,,0,0,0,0,4,0,38,,0,1.85,77,370,328,5.38,,0,54.4,61.6,47.2,,,290,280,,,,34,40,,
1998-11,11,727,0,5,4,,0,0,3,0,0,0,31,,0,0.62,63,982,613,1.38,,0,44.6,50.8,38.4,,,200,200,,,,36,41,,
1998-12,11.4,727,0,7,5,,0,0,14,3,1,0,11,,0.4,0.47,76,1785,803,1.59,,0.8,39.1,46.3,31.9,,,270,290,,,,38.9,47,,
1999-01,12.1,0,0,14,7,8,5,0,25,11,0,0,2,8,7.8,1.67,62,2885,1100,5.69,,16.9,29.5,37.5,21.6,,,200,270,,,,36,45,,
1999-02,11.2,0,0,9,7,7,1,0,22,3,0,0,8,7,6,1.29,58,3765,880,3.52,,7.4,33.6,40.8,26.4,,,130,300,,,,31.1,38,,
1999-03,14.5,0,0,10,7,8,4,0,17,1,2,0,13,3,4.2,0.7,72,4560,795,2.53,,11.4,39.3,47.2,31.5,,,160,190,,,,42.9,53,,
1999-04,11.9,0,0,7,2,0,0,0,1,0,1,0,32,0,0,0.33,76,5035,474,0.83,,0,49.2,57.3,41.1,,,280,290,,,,31.1,41,,
1999-05,9.6,11,11,9,8,0,0,0,0,0,9,0,43,0,0,0.73,87,5257,222,2.7,,0,58.2,65.7,50.7,,,230,220,,,,31.1,39,,
1999-06,10.7,220,209,0,0,0,0,0,0,0,25,7,51,0,0,0,97,5287,31,0,,0,71,79.9,62,,,220,220,,,,30,37,,
1999-07,10.3,553,333,9,6,0,0,0,0,0,30,7,55,0,0,1.03,98,2,2,3.51,,0,75.7,84.2,67.2,,,300,250,,,,45,74,,
1999-08,10.1,757,204,10,5,0,0,0,0,0,29,2,55,0,0,0.49,94,10,8,1.33,,0,71.3,78.9,63.7,,,220,310,,,,25.1,32,,
1999-09,10.1,862,105,12,8,0,0,0,0,0,24,0,50,0,0,4.71,87,53,43,9.86,,0,67.1,74.2,59.9,,,290,300,,,,36.9,46,,
1999-10,11.2,862,0,9,8,0,0,0,0,0,6,0,35,0,0,1.08,75,425,372,4.3,,0,53,61.4,44.6,,,310,320,,,,40.9,52,,
1999-11,12.5,862,0,12,8,0,0,0,4,0,2,0,27,0,0,0.74,72,935,510,2.13,,0,48,55.6,40.4,,,160,170,,,,40,49,,
1999-12,12.1,862,0,10,3,0,0,0,17,4,0,0,12,0,0,0.88,59,1794,858,1.53,,0,37.3,43.9,30.7,,,300,290,,,,38.9,45,,
2000-01,13.9,0,0,10,6,11,3,1,25,14,0,0,0,5,5.6,0.76,64,2957,1163,2.62,,13.2,27.5,35.7,19.3,,,300,300,,,,38.9,54,,
2000-02,12.1,0,0,12,5,14,2,0,23,5,0,0,13,8,6.5,0.98,61,3851,894,2.56,,9.3,34.2,41.4,26.9,,,210,210,,,,40,54,,
2000-03,12.8,0,0,8,6,1,1,0,7,1,2,0,16,2,2,1,72,4524,673,3.6,,2,43.3,51.1,35.5,,,180,260,,,,36,43,,
2000-04,13.4,0,0,15,10,0,0,0,0,0,2,0,34,0,0,1.5,75,5054,530,5.03,,0,47.3,54.4,40.2,,,90,160,,,,40.9,49,,
2000-05,11.2,15,15,14,7,0,0,0,0,0,9,1,42,0,0,0.71,91,5310,256,2.89,,0,57.2,65.9,48.5,,,200,210,,,,38,46,,
2000-06,10.7,161,147,13,9,0,0,0,0,0,21,3,46,0,0,4,92,5387,77,6.61,,0,67.3,75.4,59.2,,,300,290,,,,45,62,,
2000-07,10.3,322,161,12,9,0,0,0,0,0,26,0,55,0,0,1.35,87,7,7,5.2,,0,69.9,77.1,62.8,,,230,250,,,,25.9,31,,
2000-08,9.6,488,166,12,5,0,0,0,0,0,29,0,56,0,0,0.91,89,11,3,2.22,,0,70.2,77.1,63.4,,,240,250,,,,25.9,32,,
2000-09,10.3,556,68,8,5,0,0,0,0,0,19,0,38,0,0,0.94,87,123,113,2.87,,0,63.5,71.6,55.4,,,110,300,,,,28,33,,
2000-10,11.2,560,4,8,7,0,0,0,0,0,8,0,33,0,0,1.03,80,473,349,2.86,,0,53.9,61.7,46.1,,,30,320,,,,34.9,43,,
2000-11,10.7,560,0,8,6,0,0,0,6,1,0,0,17,0,0,1.46,66,1109,636,4.51,,0,43.8,49.2,38.4,,,290,300,,,,29.1,36,,
2000-12,13,560,0,9,6,2,1,0,30,14,0,0,8,1,1.4,2.67,64,2219,1110,4.67,,4.5,29.2,35.9,22.5,,,180,180,,,,46.1,55,,
2001-01,10.1,0,0,9,4,13,4,0,31,5,0,0,12,7,6.4,0.42,44,3305,1087,1.58,,12.4,29.9,36.2,23.7,,,320,340,,,,28,35,,
2001-02,12.5,0,0,11,4,5,3,0,25,7,0,0,10,4,2.9,0.61,54,4237,932,1.38,,9.8,31.7,39.2,24.2,,,270,280,,,,40,52,,
2001-03,13.4,0,0,13,9,13,6,0,18,5,0,0,17,12,6.2,2.59,51,5159,921,7.57,,19.3,35.3,40.6,29.9,,,50,60,,,,45,56,,
2001-04,11,8,8,6,4,0,0,0,2,0,4,0,32,0,0,0.33,85,5656,497,0.89,,0,48.7,56.7,40.7,,,280,290,,,,33.1,43,,
2001-05,11.4,62,54,10,3,0,0,0,0,0,12,3,38,0,0,0.49,92,5880,223,1.24,,0,59.5,68,51.1,,,270,320,,,,40,49,,
2001-06,10.1,264,202,9,7,0,0,0,0,0,27,4,50,0,0,2.26,92,5899,19,4.99,,0,71.1,79.7,62.4,,,280,280,,,,36.9,44,,
2001-07,10.1,419,155,8,5,0,0,0,0,0,29,3,56,0,0,0.67,95,3,3,2.13,,0,69.9,77.9,61.9,,,280,270,,,,33.1,41,,
2001-08,9.4,696,277,8,7,0,0,0,0,0,29,6,58,0,0,1.57,97,4,1,4.13,,0,73.9,81.1,66.7,,,210,230,,,,25.9,36,,
2001-09,10.1,773,77,9,5,0,0,0,0,0,19,0,48,0,0,0.73,87,73,69,2.29,,0,65.3,73.3,57.2,,,240,240,,,,34.9,43,,
2001-10,11,792,19,6,1,0,0,0,0,0,11,0,34,0,0,0.77,83,365,292,0.98,,0,56.2,65,47.4,,,290,260,,,,34.9,41,,
2001-11,10.3,792,0,10,3,0,0,0,3,0,2,0,29,0,0,0.19,73,866,501,0.73,,0,48.3,56.1,40.5,,,300,310,,,,33.1,40,,
2001-12,10.7,792,0,9,6,2,2,0,16,0,2,0,23,3,3,0.77,72,1624,758,2.83,,5,40.5,46.4,34.7,,,320,330,,,,25.9,33,,
2002-01,11.6,0,0,13,11,4,3,0,19,1,0,0,22,4,3,0.8,65,2502,878,3.14,,7.9,36.7,42.4,30.9,,,270,290,,,,36.9,49,,
2002-02,11.4,0,0,7,4,0,0,0,21,1,0,0,13,0,0.3,0.54,60,3305,803,1.81,,0.5,36.3,44.6,28,,,200,220,,,,32,41,,
2002-03,11.2,0,0,13,9,0,0,0,14,1,0,0,19,0,0.7,0.61,66,4074,769,3.53,,1.4,40.2,47.8,32.6,,,200,200,,,,38.9,47,,
2002-04,11.9,7,7,12,5,0,0,0,3,0,6,1,28,0,0.3,0.93,93,4541,466,2.61,,0.3,49.7,58.6,40.8,,,260,250,,,,34.9,44,,
2002-05,12.1,24,16,9,7,0,0,0,0,0,12,0,37,0,0,1.56,84,4784,243,4.48,,0,57.7,66.7,48.7,,,280,270,,,,40.9,53,,
2002-06,11,153,128,15,9,0,0,0,0,0,21,2,47,0,0,1.32,93,4868,84,4.78,,0,66.5,75,58,,,320,300,,,,31.1,46,,
2002-07,10.7,469,316,7,3,0,0,0,0,0,31,12,58,0,0,0.61,97,1,1,1.43,,0,75.2,84,66.3,,,290,260,,,,40,46,,
2002-08,10.3,792,323,9,5,0,0,0,0,0,27,10,58,0,0,0.84,101,7,6,2.13,,0,75.2,83.2,67.2,,,280,270,,,,31.1,38,,
2002-09,10.5,925,133,11,10,0,0,0,0,0,23,2,50,0,0,0.91,91,41,33,3.4,,0,68.3,76.1,60.6,,,300,300,,,,40,47,,
2002-10,11.4,946,20,9,6,0,0,0,1,0,5,0,32,0,0,1.74,85,453,413,3.47,,0,52.3,59.1,45.6,,,80,80,,,,36,44,,
2002-11,12.5,946,0,14,8,4,1,0,9,1,1,0,19,4,3.5,1.25,70,1115,662,5.03,,3.6,42.9,49.2,36.7,,,270,270,,,,36.9,48,,
2002-12,12.8,946,0,12,8,10,4,0,24,7,0,0,12,5,3.4,1.99,61,2103,988,5.3,,11.1,33.1,39.2,27,,,20,320,,,,40,49,,
2003-01,13.4,0,0,13,3,5,1,0,30,18,0,0,1,2,1.4,0.51,44,3372,1269,1.82,,4.3,24.1,30.4,17.7,,,270,270,,,,34.9,46,,
2003-02,12.3,0,0,10,8,22,4,2,23,15,0,0,0,19,23.6,1.57,53,4455,1083,4.21,,41.6,26.3,32.7,20,,,300,300,,,,36.9,46,,
2003-03,11.4,0,0,13,8,6,2,0,17,3,0,0,9,4,5.8,1.3,69,5302,848,4,,8.1,37.7,46.5,28.8,,,200,200,,,,32,41,,
2003-04,12.3,3,3,14,8,,1,0,9,0,4,0,28,,1.6,1.27,84,5922,620,4,,2.3,44.4,51.4,37.5,,,40,40,,,,38.9,46,,
2003-05,10.1,5,2,18,7,0,0,0,0,0,9,0,39,0,0,1.47,82,6233,310,4.12,,0,55.1,62.3,47.9,,,10,30,,,,28,31,,
2003-06,8.9,96,91,11,8,0,0,0,0,0,18,1,50,0,0,1.76,93,6313,80,4.69,,0,65.4,72.4,58.3,,,200,210,,,,28,35,,
2003-07,9.8,387,290,8,7,,0,0,0,0,30,3,59,,0,0.63,93,2,2,2.1,,0,74.3,82.2,66.4,,,210,250,,,,25.9,32,,
2003-08,9.2,678,292,12,6,0,0,0,0,0,29,2,55,0,0,0.89,93,7,5,2.9,,0,74.2,81.9,66.6,,,320,320,,,,25.9,33,,
2003-09,8.9,731,52,6,5,,0,0,0,0,23,0,49,,0,1.05,83,38,31,2.65,,0,65.7,72,59.4,,,230,240,,,,31.1,38,,
2003-10,10.7,731,0,12,5,0,0,0,0,0,5,0,33,0,0,2,74,410,372,6.2,,0,53,60.3,45.6,,,250,260,,,,36.9,51,,
2003-11,10.5,731,0,12,8,0,0,0,7,0,1,0,27,0,0,0.69,76,984,574,2.63,,0,45.9,52.5,39.2,,,250,240,,,,38,48,,
2003-12,13.6,731,0,10,7,12,3,0,20,3,0,0,16,17,11.9,1.49,58,1882,898,5.06,,21.5,36,42.9,29.2,,,30,30,,,,38.9,48,,
2004-01,13.9,0,0,9,4,4,3,4,28,20,0,0,-7,2,1.6,0.29,50,3257,1374,1.02,,4.9,20.7,27.2,14.1,,,280,280,,,,34.9,46,,
2004-02,11.9,0,0,4,3,2,1,0,25,4,0,0,12,1,2.4,0.9,55,4184,928,1.45,,2.4,33,40.2,25.8,,,290,290,,,,36,44,,
2004-03,12.8,0,0,14,8,6,2,0,16,3,0,0,21,8,6.5,1.32,67,4979,795,3.39,,10.6,39.4,45.9,32.8,,,40,50,,,,33.1,40,,
2004-04,12.3,3,3,13,9,0,0,0,2,0,6,0,30,0,0,4.29,86,5448,468,9.57,,0,49.5,57.8,41.1,,,240,250,,,,36,43,,
2004-05,10.5,25,22,13,8,0,0,0,0,0,12,0,40,0,0,0.67,89,5662,214,3.07,,0,58.8,67.3,50.4,,,320,300,,,,28,35,,
2004-06,10.3,125,99,11,7,0,0,0,0,0,23,1,49,0,0,0.49,93,5716,54,1.95,,0,66.5,74.9,58,,,240,250,,,,32,44,,
2004-07,9.2,315,190,10,7,0,0,0,0,0,28,0,59,0,0,1.2,89,3,3,3.87,,0,71,77.6,64.4,,,180,160,,,,33.1,40,,
2004-08,9.6,538,223,11,9,0,0,0,0,0,29,3,56,0,0,1.05,91,8,4,4.39,,0,72.1,79.8,64.4,,,260,280,,,,23,35,,
2004-09,9.8,605,67,7,5,0,0,0,0,0,18,0,47,0,0,2.87,85,68,60,7.44,,0,65.2,72.7,57.7,,,30,30,,,,31.1,39,,
2004-10,11,605,0,9,3,0,0,0,0,0,3,0,38,0,0,0.63,74,416,347,1.88,,0,53.8,60.1,47.5,,,240,270,,,,29.1,33,,
2004-11,11.2,605,0,10,6,1,2,0,7,0,0,0,24,4,2,0.8,66,1035,620,2.92,,3.9,44.3,51.6,37.1,,,280,270,,,,45,56,,
