-21.6883,170.4121,157.305,4.7,mb,us7000j5bj,us
-17.4728,-174.6542,227.978,4.5,mb,us7000j5ba,us
2.7122,126.963,54.611,4.6,mb,us7000j5aw,us
38.2879,21.8309,10,4.2,mb,us7000j5al,us
62.2092,-123.921,7.001,4.1,mb,us7000j5aj,us
-24.1049,-179.5264,505.884,4.5,mb,us6000jjf6,us
2.6911,126.8984,46.469,4.6,mb,us7000j5ak,us
-30.3249,-177.3951,10,4.7,mb,us7000j5ah,us
-16.175,-176.0418,374.169,4.3,mb,us6000jjev,us
34.9433,14.1934,10,4.7,mb,us7000j59w,us
